timestamp,gpu,power_w
2026-02-06 17:54:06.907315,0,79.35
2026-02-06 17:54:06.945670,0,79.35
2026-02-06 17:54:06.981552,0,79.35
2026-02-06 17:54:07.019664,0,79.35
2026-02-06 17:54:07.055220,0,79.45
2026-02-06 17:54:07.093561,0,79.25
2026-02-06 17:54:07.130026,0,79.35
2026-02-06 17:54:07.166870,0,79.35
2026-02-06 17:54:07.203486,0,79.35
2026-02-06 17:54:07.243658,0,79.64
2026-02-06 17:54:07.282698,0,79.44
2026-02-06 17:54:07.320510,0,79.54
2026-02-06 17:54:07.360075,0,79.44
2026-02-06 17:54:07.400071,0,79.54
2026-02-06 17:54:07.440335,0,79.65
2026-02-06 17:54:07.480708,0,79.54
2026-02-06 17:54:07.516056,0,79.54
2026-02-06 17:54:07.551571,0,79.54
2026-02-06 17:54:07.587798,0,79.54
2026-02-06 17:54:07.625732,0,79.44
2026-02-06 17:54:07.662247,0,79.64
2026-02-06 17:54:07.700939,0,79.44
2026-02-06 17:54:07.740841,0,79.44
2026-02-06 17:54:07.780930,0,79.54
2026-02-06 17:54:07.821014,0,79.54
2026-02-06 17:54:07.860841,0,79.54
2026-02-06 17:54:07.901237,0,79.44
2026-02-06 17:54:07.941187,0,79.55
2026-02-06 17:54:07.981335,0,79.64
2026-02-06 17:54:08.021258,0,79.54
2026-02-06 17:54:08.061261,0,79.45
2026-02-06 17:54:08.101581,0,79.64
2026-02-06 17:54:08.141253,0,79.54
2026-02-06 17:54:08.181744,0,79.54
2026-02-06 17:54:08.221534,0,79.44
2026-02-06 17:54:08.261921,0,79.54
2026-02-06 17:54:08.301982,0,79.54
2026-02-06 17:54:08.342483,0,79.54
2026-02-06 17:54:08.382520,0,79.54
2026-02-06 17:54:08.422881,0,79.65
2026-02-06 17:54:08.462083,0,79.54
2026-02-06 17:54:08.503265,0,79.45
2026-02-06 17:54:08.542451,0,79.64
2026-02-06 17:54:08.582336,0,79.64
2026-02-06 17:54:08.622460,0,79.54
2026-02-06 17:54:08.662499,0,79.45
2026-02-06 17:54:08.702405,0,79.25
2026-02-06 17:54:08.737766,0,77.88
2026-02-06 17:54:08.776339,0,77.88
2026-02-06 17:54:08.812759,0,77.88
2026-02-06 17:54:08.850336,0,77.88
2026-02-06 17:54:08.888834,0,77.97
2026-02-06 17:54:08.925800,0,77.97
2026-02-06 17:54:08.963336,0,77.97
2026-02-06 17:54:09.003009,0,77.87
2026-02-06 17:54:09.042948,0,77.87
2026-02-06 17:54:09.083552,0,77.98
2026-02-06 17:54:09.123550,0,77.88
2026-02-06 17:54:09.163311,0,77.98
2026-02-06 17:54:09.199565,0,77.87
2026-02-06 17:54:09.235689,0,77.97
2026-02-06 17:54:09.272625,0,77.98
2026-02-06 17:54:09.309302,0,77.97
2026-02-06 17:54:09.346899,0,77.88
2026-02-06 17:54:09.385152,0,77.87
2026-02-06 17:54:09.423945,0,77.97
2026-02-06 17:54:09.464521,0,77.97
2026-02-06 17:54:09.505021,0,77.88
2026-02-06 17:54:09.544335,0,77.79
2026-02-06 17:54:09.584698,0,77.97
2026-02-06 17:54:09.624608,0,77.98
2026-02-06 17:54:09.664595,0,77.98
2026-02-06 17:54:09.700199,0,77.97
2026-02-06 17:54:09.738287,0,77.98
2026-02-06 17:54:09.774633,0,77.98
2026-02-06 17:54:09.813153,0,77.88
2026-02-06 17:54:09.850483,0,77.87
2026-02-06 17:54:09.888349,0,77.88
2026-02-06 17:54:09.925308,0,77.77
2026-02-06 17:54:09.966413,0,79.15
2026-02-06 17:54:10.005504,0,79.54
2026-02-06 17:54:10.045477,0,79.44
2026-02-06 17:54:10.085975,0,79.55
2026-02-06 17:54:10.125870,0,79.65
2026-02-06 17:54:10.165891,0,79.65
2026-02-06 17:54:10.205769,0,79.44
2026-02-06 17:54:10.245846,0,79.64
2026-02-06 17:54:10.288249,0,79.54
2026-02-06 17:54:10.326393,0,79.44
2026-02-06 17:54:10.366523,0,79.54
2026-02-06 17:54:10.406586,0,79.73
2026-02-06 17:54:10.446453,0,79.75
2026-02-06 17:54:10.487707,0,79.63
2026-02-06 17:54:10.526601,0,79.63
2026-02-06 17:54:10.574922,0,79.44
2026-02-06 17:54:10.613303,0,79.54
2026-02-06 17:54:10.651671,0,79.75
