timestamp,gpu,power_w
2026-02-06 18:07:24.417881,0,9.93
2026-02-06 18:07:24.454622,0,9.73
2026-02-06 18:07:24.492899,0,9.73
2026-02-06 18:07:24.531718,0,9.64
2026-02-06 18:07:24.571994,0,9.44
2026-02-06 18:07:24.610710,0,9.93
2026-02-06 18:07:24.652604,0,9.83
2026-02-06 18:07:24.693145,0,9.83
2026-02-06 18:07:24.733138,0,9.64
2026-02-06 18:07:24.771023,0,9.64
2026-02-06 18:07:24.811485,0,9.34
2026-02-06 18:07:24.851245,0,9.54
2026-02-06 18:07:24.891086,0,9.44
2026-02-06 18:07:24.930494,0,9.73
2026-02-06 18:07:24.969890,0,9.44
2026-02-06 18:07:25.008983,0,9.44
2026-02-06 18:07:25.048966,0,9.73
2026-02-06 18:07:25.089740,0,9.64
2026-02-06 18:07:25.128372,0,9.54
2026-02-06 18:07:25.167395,0,10.03
2026-02-06 18:07:25.208292,0,11.90
2026-02-06 18:07:25.253341,0,9.64
2026-02-06 18:07:25.292920,0,9.44
2026-02-06 18:07:25.332457,0,9.64
2026-02-06 18:07:25.370586,0,9.64
2026-02-06 18:07:25.411158,0,9.44
2026-02-06 18:07:25.450608,0,9.64
2026-02-06 18:07:25.489471,0,9.54
2026-02-06 18:07:25.529173,0,9.83
2026-02-06 18:07:25.569466,0,9.54
2026-02-06 18:07:25.608031,0,9.64
2026-02-06 18:07:25.648398,0,9.83
2026-02-06 18:07:25.688221,0,9.54
2026-02-06 18:07:25.726990,0,9.54
2026-02-06 18:07:25.765566,0,9.54
2026-02-06 18:07:25.804876,0,9.44
2026-02-06 18:07:25.841820,0,9.73
2026-02-06 18:07:25.878091,0,9.64
2026-02-06 18:07:25.914698,0,9.44
2026-02-06 18:07:25.952396,0,9.54
2026-02-06 18:07:25.992673,0,9.34
2026-02-06 18:07:26.033544,0,10.13
2026-02-06 18:07:26.071849,0,9.83
2026-02-06 18:07:26.110686,0,9.44
2026-02-06 18:07:26.149728,0,9.54
2026-02-06 18:07:26.187277,0,10.03
2026-02-06 18:07:26.226109,0,10.52
2026-02-06 18:07:26.273413,0,9.54
2026-02-06 18:07:26.312604,0,9.64
2026-02-06 18:07:26.350732,0,9.44
2026-02-06 18:07:26.391695,0,9.74
2026-02-06 18:07:26.429817,0,9.83
2026-02-06 18:07:26.466918,0,9.64
2026-02-06 18:07:26.503941,0,9.34
2026-02-06 18:07:26.541288,0,9.93
2026-02-06 18:07:26.579525,0,9.44
2026-02-06 18:07:26.620300,0,9.93
2026-02-06 18:07:26.660228,0,9.64
2026-02-06 18:07:26.700014,0,9.74
2026-02-06 18:07:26.739044,0,10.03
2026-02-06 18:07:26.791882,0,49.61
2026-02-06 18:07:26.834095,0,56.96
2026-02-06 18:07:26.871180,0,57.06
2026-02-06 18:07:26.908149,0,57.26
2026-02-06 18:07:26.945737,0,57.45
2026-02-06 18:07:26.982825,0,57.45
2026-02-06 18:07:27.020881,0,57.45
2026-02-06 18:07:27.059339,0,57.45
2026-02-06 18:07:27.099338,0,57.45
2026-02-06 18:07:27.139149,0,57.45
2026-02-06 18:07:27.179290,0,57.55
2026-02-06 18:07:27.219164,0,57.45
2026-02-06 18:07:27.259871,0,57.45
2026-02-06 18:07:27.294679,0,57.35
2026-02-06 18:07:27.333102,0,57.55
2026-02-06 18:07:27.369606,0,57.55
2026-02-06 18:07:27.408255,0,57.55
2026-02-06 18:07:27.447882,0,57.65
2026-02-06 18:07:27.486221,0,58.72
2026-02-06 18:07:27.522860,0,59.12
2026-02-06 18:07:27.559878,0,57.84
2026-02-06 18:07:27.595882,0,57.94
2026-02-06 18:07:27.633411,0,58.04
2026-02-06 18:07:27.672275,0,58.04
2026-02-06 18:07:27.709478,0,58.04
2026-02-06 18:07:27.746891,0,58.04
2026-02-06 18:07:27.785341,0,57.94
2026-02-06 18:07:27.821984,0,58.04
2026-02-06 18:07:27.861498,0,58.04
2026-02-06 18:07:27.901349,0,57.65
2026-02-06 18:07:27.940607,0,57.74
2026-02-06 18:07:27.980530,0,57.55
2026-02-06 18:07:28.016869,0,57.55
2026-02-06 18:07:28.053342,0,57.74
2026-02-06 18:07:28.090653,0,58.14
2026-02-06 18:07:28.127767,0,57.55
2026-02-06 18:07:28.166570,0,65.76
2026-02-06 18:07:28.205338,0,123.59
2026-02-06 18:07:28.242024,0,134.68
2026-02-06 18:07:28.281111,0,132.04
2026-02-06 18:07:28.324691,0,130.58
2026-02-06 18:07:28.364685,0,129.60
2026-02-06 18:07:28.408840,0,155.45
2026-02-06 18:07:28.448686,0,154.02
2026-02-06 18:07:28.486398,0,154.77
2026-02-06 18:07:28.524340,0,153.79
2026-02-06 18:07:28.561555,0,179.83
2026-02-06 18:07:28.601781,0,177.24
2026-02-06 18:07:28.641865,0,173.29
2026-02-06 18:07:28.682037,0,179.84
2026-02-06 18:07:28.722040,0,194.84
2026-02-06 18:07:28.759189,0,201.47
2026-02-06 18:07:28.795924,0,199.96
2026-02-06 18:07:28.832162,0,203.60
2026-02-06 18:07:28.870718,0,211.30
2026-02-06 18:07:28.907806,0,208.05
2026-02-06 18:07:28.944702,0,208.85
2026-02-06 18:07:28.982271,0,206.20
2026-02-06 18:07:29.019029,0,206.52
2026-02-06 18:07:29.056530,0,204.41
2026-02-06 18:07:29.094098,0,199.99
2026-02-06 18:07:29.132589,0,196.48
2026-02-06 18:07:29.173199,0,206.00
2026-02-06 18:07:29.212269,0,202.80
2026-02-06 18:07:29.252859,0,198.37
2026-02-06 18:07:29.294637,0,196.50
2026-02-06 18:07:29.332956,0,210.87
2026-02-06 18:07:29.372866,0,200.53
2026-02-06 18:07:29.423936,0,201.26
2026-02-06 18:07:29.461209,0,198.43
2026-02-06 18:07:29.500415,0,196.77
2026-02-06 18:07:29.539083,0,197.68
2026-02-06 18:07:29.576336,0,196.27
2026-02-06 18:07:29.613422,0,209.24
2026-02-06 18:07:29.653246,0,207.98
2026-02-06 18:07:29.689513,0,207.52
2026-02-06 18:07:29.726041,0,208.38
2026-02-06 18:07:29.764331,0,211.22
2026-02-06 18:07:29.800788,0,204.49
2026-02-06 18:07:29.839526,0,203.11
2026-02-06 18:07:29.876149,0,200.82
2026-02-06 18:07:29.914067,0,196.32
2026-02-06 18:07:29.954106,0,204.31
2026-02-06 18:07:29.994702,0,206.33
2026-02-06 18:07:30.034219,0,197.00
2026-02-06 18:07:30.075074,0,198.07
2026-02-06 18:07:30.114937,0,209.39
2026-02-06 18:07:30.154673,0,202.38
2026-02-06 18:07:30.195473,0,195.96
2026-02-06 18:07:30.235128,0,208.11
2026-02-06 18:07:30.275470,0,204.96
2026-02-06 18:07:30.315428,0,198.37
2026-02-06 18:07:30.356131,0,195.41
2026-02-06 18:07:30.395958,0,210.80
2026-02-06 18:07:30.435624,0,201.88
2026-02-06 18:07:30.476027,0,197.43
2026-02-06 18:07:30.515844,0,204.70
2026-02-06 18:07:30.556097,0,207.50
2026-02-06 18:07:30.596717,0,200.22
2026-02-06 18:07:30.636505,0,199.31
2026-02-06 18:07:30.676700,0,210.32
2026-02-06 18:07:30.716442,0,208.46
2026-02-06 18:07:30.752472,0,210.33
2026-02-06 18:07:30.789818,0,205.79
2026-02-06 18:07:30.828689,0,204.09
2026-02-06 18:07:30.866090,0,204.44
2026-02-06 18:07:30.902664,0,204.57
2026-02-06 18:07:30.939411,0,203.35
2026-02-06 18:07:30.976703,0,204.23
2026-02-06 18:07:31.012570,0,204.02
2026-02-06 18:07:31.048726,0,204.87
2026-02-06 18:07:31.085328,0,208.27
2026-02-06 18:07:31.121172,0,208.37
2026-02-06 18:07:31.158568,0,203.24
2026-02-06 18:07:31.198091,0,197.59
2026-02-06 18:07:31.238205,0,208.08
2026-02-06 18:07:31.278226,0,205.12
2026-02-06 18:07:31.318048,0,198.95
2026-02-06 18:07:31.357927,0,198.97
2026-02-06 18:07:31.399259,0,210.91
2026-02-06 18:07:31.438793,0,199.89
