timestamp,gpu,power_w
2026-02-05 02:33:51.519567,0,9.64
2026-02-05 02:33:51.592360,0,10.03
2026-02-05 02:33:51.672794,0,9.74
2026-02-05 02:33:51.751587,0,9.54
2026-02-05 02:33:51.826447,0,9.64
2026-02-05 02:33:51.904667,0,9.94
2026-02-05 02:33:51.984029,0,9.54
2026-02-05 02:33:52.062872,0,9.84
2026-02-05 02:33:52.140990,0,9.54
2026-02-05 02:33:52.217337,0,9.84
2026-02-05 02:33:52.296468,0,9.64
2026-02-05 02:33:52.376330,0,9.74
2026-02-05 02:33:52.460167,0,9.84
2026-02-05 02:33:52.540061,0,9.64
2026-02-05 02:33:52.618886,0,9.74
2026-02-05 02:33:52.698957,0,9.64
2026-02-05 02:33:52.778518,0,9.74
2026-02-05 02:33:52.859797,0,9.64
2026-02-05 02:33:52.937610,0,9.54
2026-02-05 02:33:53.018745,0,9.84
2026-02-05 02:33:53.098525,0,9.54
2026-02-05 02:33:53.178385,0,9.54
2026-02-05 02:33:53.257556,0,9.84
2026-02-05 02:33:53.337515,0,9.64
2026-02-05 02:33:53.418033,0,9.94
2026-02-05 02:33:53.497588,0,9.74
2026-02-05 02:33:53.575247,0,9.84
2026-02-05 02:33:53.652834,0,9.64
2026-02-05 02:33:53.731416,0,9.44
2026-02-05 02:33:53.809102,0,9.93
2026-02-05 02:33:53.886606,0,13.66
2026-02-05 02:33:53.978579,0,57.36
2026-02-05 02:33:54.057676,0,57.55
2026-02-05 02:33:54.137965,0,57.65
2026-02-05 02:33:54.218029,0,57.65
2026-02-05 02:33:54.298213,0,57.65
2026-02-05 02:33:54.378264,0,57.74
2026-02-05 02:33:54.458236,0,57.84
2026-02-05 02:33:54.538601,0,57.84
2026-02-05 02:33:54.618970,0,59.31
2026-02-05 02:33:54.698917,0,58.23
2026-02-05 02:33:54.778995,0,60.88
2026-02-05 02:33:54.860576,0,62.54
2026-02-05 02:33:54.936952,0,62.64
2026-02-05 02:33:55.015107,0,62.35
2026-02-05 02:33:55.092222,0,62.15
2026-02-05 02:33:55.170513,0,62.25
2026-02-05 02:33:55.247798,0,62.15
2026-02-05 02:33:55.327576,0,62.44
2026-02-05 02:33:55.407782,0,143.93
2026-02-05 02:33:55.487846,0,145.71
2026-02-05 02:33:55.567937,0,155.36
2026-02-05 02:33:55.648058,0,176.12
2026-02-05 02:33:55.728152,0,182.31
2026-02-05 02:33:55.808280,0,196.74
2026-02-05 02:33:55.886821,0,191.41
2026-02-05 02:33:55.965259,0,194.31
2026-02-05 02:33:56.042477,0,200.11
2026-02-05 02:33:56.121832,0,196.00
2026-02-05 02:33:56.200553,0,190.76
2026-02-05 02:33:56.277589,0,206.84
2026-02-05 02:33:56.356542,0,197.36
2026-02-05 02:33:56.435483,0,201.65
2026-02-05 02:33:56.515616,0,208.30
2026-02-05 02:33:56.596835,0,199.80
2026-02-05 02:33:56.676536,0,201.58
2026-02-05 02:33:56.756147,0,199.31
2026-02-05 02:33:56.835974,0,201.94
2026-02-05 02:33:56.916418,0,198.27
2026-02-05 02:33:56.996509,0,200.90
