timestamp,gpu,power_w
2026-02-05 02:14:06.116413,1,9.43
2026-02-05 02:14:06.196509,0,75.15
2026-02-05 02:14:06.196509,1,9.43
2026-02-05 02:14:06.276518,0,75.14
2026-02-05 02:14:06.276518,1,9.92
2026-02-05 02:14:06.357918,0,75.27
2026-02-05 02:14:06.357918,1,9.33
2026-02-05 02:14:06.437566,0,75.27
2026-02-05 02:14:06.437566,1,10.22
2026-02-05 02:14:06.517673,0,75.14
2026-02-05 02:14:06.517673,1,10.42
2026-02-05 02:14:06.597152,0,75.04
2026-02-05 02:14:06.597152,1,17.00
2026-02-05 02:14:06.679722,0,75.04
2026-02-05 02:14:06.679722,1,10.02
2026-02-05 02:14:06.757856,0,75.17
2026-02-05 02:14:06.757856,1,9.33
2026-02-05 02:14:06.837612,0,75.27
2026-02-05 02:14:06.837612,1,9.23
2026-02-05 02:14:06.918010,0,75.27
2026-02-05 02:14:06.918010,1,9.63
2026-02-05 02:14:06.999290,0,75.27
2026-02-05 02:14:06.999290,1,9.53
2026-02-05 02:14:07.078051,0,75.24
2026-02-05 02:14:07.078051,1,10.02
2026-02-05 02:14:07.158285,0,75.04
2026-02-05 02:14:07.158285,1,9.63
2026-02-05 02:14:07.238420,0,75.14
2026-02-05 02:14:07.238420,1,9.43
2026-02-05 02:14:07.318531,0,75.14
2026-02-05 02:14:07.318531,1,9.92
2026-02-05 02:14:07.398877,0,75.14
2026-02-05 02:14:07.398877,1,9.53
2026-02-05 02:14:07.478901,0,75.34
2026-02-05 02:14:07.478901,1,10.02
2026-02-05 02:14:07.559024,0,75.37
2026-02-05 02:14:07.559024,1,9.53
2026-02-05 02:14:07.639167,0,75.17
2026-02-05 02:14:07.639167,1,9.92
2026-02-05 02:14:07.719280,0,75.14
2026-02-05 02:14:07.719280,1,10.02
2026-02-05 02:14:07.798598,0,75.37
2026-02-05 02:14:07.798598,1,9.92
2026-02-05 02:14:07.875126,0,75.24
2026-02-05 02:14:07.875126,1,10.61
2026-02-05 02:14:07.953433,0,75.17
2026-02-05 02:14:07.953433,1,9.53
2026-02-05 02:14:08.030646,0,75.14
2026-02-05 02:14:08.030646,1,9.82
2026-02-05 02:14:08.111440,0,75.43
2026-02-05 02:14:08.111440,1,10.02
2026-02-05 02:14:08.194532,0,58.92
2026-02-05 02:14:08.194532,1,9.53
2026-02-05 02:14:08.271970,0,59.02
2026-02-05 02:14:08.271970,1,10.32
2026-02-05 02:14:08.348998,0,58.82
2026-02-05 02:14:08.348998,1,9.34
2026-02-05 02:14:08.426778,0,58.82
2026-02-05 02:14:08.426778,1,9.63
2026-02-05 02:14:08.503622,0,58.92
2026-02-05 02:14:08.503622,1,10.32
2026-02-05 02:14:08.580833,0,58.82
2026-02-05 02:14:08.580833,1,9.53
2026-02-05 02:14:08.661057,0,58.82
2026-02-05 02:14:08.661057,1,10.02
2026-02-05 02:14:08.741191,0,58.72
2026-02-05 02:14:08.741191,1,9.34
2026-02-05 02:14:08.821575,0,58.92
2026-02-05 02:14:08.821575,1,9.93
2026-02-05 02:14:08.901591,0,58.82
2026-02-05 02:14:08.901591,1,10.22
2026-02-05 02:14:08.981592,0,58.82
2026-02-05 02:14:08.981592,1,9.53
2026-02-05 02:14:09.061907,0,58.92
2026-02-05 02:14:09.061907,1,9.73
2026-02-05 02:14:09.141844,0,59.02
2026-02-05 02:14:09.141844,1,9.24
2026-02-05 02:14:09.222401,0,58.82
2026-02-05 02:14:09.222401,1,9.53
2026-02-05 02:14:09.302145,0,58.82
2026-02-05 02:14:09.302145,1,10.52
2026-02-05 02:14:09.382346,0,59.02
2026-02-05 02:14:09.382346,1,9.73
2026-02-05 02:14:09.462562,0,58.92
2026-02-05 02:14:09.462562,1,9.83
2026-02-05 02:14:09.542751,0,58.92
2026-02-05 02:14:09.542751,1,9.43
2026-02-05 02:14:09.623023,0,59.02
2026-02-05 02:14:09.623023,1,9.73
2026-02-05 02:14:09.702793,0,59.02
2026-02-05 02:14:09.702793,1,10.22
2026-02-05 02:14:09.783063,0,59.02
2026-02-05 02:14:09.783063,1,11.40
2026-02-05 02:14:09.863293,0,59.12
2026-02-05 02:14:09.863293,1,10.02
2026-02-05 02:14:09.942091,0,59.02
2026-02-05 02:14:09.942091,1,10.02
2026-02-05 02:14:10.024650,0,58.82
2026-02-05 02:14:10.024650,1,9.53
2026-02-05 02:14:10.103558,0,58.92
2026-02-05 02:14:10.103558,1,10.02
2026-02-05 02:14:10.184005,0,58.92
2026-02-05 02:14:10.184005,1,9.83
2026-02-05 02:14:10.263885,0,58.92
2026-02-05 02:14:10.263885,1,9.73
2026-02-05 02:14:10.343811,0,59.12
2026-02-05 02:14:10.343811,1,9.53
2026-02-05 02:14:10.424617,0,59.12
2026-02-05 02:14:10.424617,1,9.53
2026-02-05 02:14:10.504412,0,59.12
2026-02-05 02:14:10.504412,1,10.52
2026-02-05 02:14:10.584428,0,58.92
2026-02-05 02:14:10.584428,1,9.73
2026-02-05 02:14:10.664713,0,58.92
2026-02-05 02:14:10.664713,1,10.12
2026-02-05 02:14:10.744672,0,59.02
2026-02-05 02:14:10.744672,1,9.83
2026-02-05 02:14:10.825272,0,59.02
2026-02-05 02:14:10.825272,1,9.93
2026-02-05 02:14:10.904956,0,59.02
2026-02-05 02:14:10.904956,1,10.52
2026-02-05 02:14:10.985035,0,59.12
2026-02-05 02:14:10.985035,1,9.82
2026-02-05 02:14:11.065583,0,108.04
2026-02-05 02:14:11.065583,1,9.53
2026-02-05 02:14:11.145891,0,119.61
2026-02-05 02:14:11.145891,1,10.11
2026-02-05 02:14:11.226293,0,125.25
2026-02-05 02:14:11.226293,1,9.32
2026-02-05 02:14:11.304610,0,136.02
2026-02-05 02:14:11.304610,1,10.40
2026-02-05 02:14:11.383210,0,150.83
2026-02-05 02:14:11.383210,1,9.81
2026-02-05 02:14:11.462236,0,151.54
2026-02-05 02:14:11.462236,1,9.71
2026-02-05 02:14:11.546005,0,168.40
2026-02-05 02:14:11.546005,1,10.10
2026-02-05 02:14:11.623960,0,168.86
2026-02-05 02:14:11.623960,1,9.71
2026-02-05 02:14:11.701236,0,169.12
2026-02-05 02:14:11.701236,1,9.42
2026-02-05 02:14:11.778587,0,169.20
2026-02-05 02:14:11.778587,1,13.25
2026-02-05 02:14:11.859516,0,169.74
2026-02-05 02:14:11.859516,1,9.81
2026-02-05 02:14:11.937833,0,169.45
2026-02-05 02:14:11.937833,1,9.32
2026-02-05 02:14:12.015155,0,169.89
2026-02-05 02:14:12.015155,1,10.01
2026-02-05 02:14:12.094403,0,169.52
2026-02-05 02:14:12.094403,1,9.81
2026-02-05 02:14:12.174988,0,169.93
2026-02-05 02:14:12.174988,1,10.01
2026-02-05 02:14:12.255005,0,170.00
2026-02-05 02:14:12.255005,1,9.71
2026-02-05 02:14:12.334949,0,169.42
2026-02-05 02:14:12.334949,1,10.30
2026-02-05 02:14:12.414987,0,169.81
2026-02-05 02:14:12.414987,1,9.71
2026-02-05 02:14:12.495357,0,169.88
2026-02-05 02:14:12.495357,1,9.91
2026-02-05 02:14:12.575491,0,170.20
2026-02-05 02:14:12.575491,1,9.31
2026-02-05 02:14:12.656087,0,170.10
2026-02-05 02:14:12.656087,1,9.61
2026-02-05 02:14:12.735881,0,169.91
2026-02-05 02:14:12.735881,1,10.01
2026-02-05 02:14:12.815905,0,169.54
2026-02-05 02:14:12.815905,1,10.30
2026-02-05 02:14:12.896312,0,169.61
2026-02-05 02:14:12.896312,1,9.81
2026-02-05 02:14:12.976400,0,169.52
2026-02-05 02:14:12.976400,1,9.41
2026-02-05 02:14:13.056774,0,78.28
2026-02-05 02:14:13.056774,1,9.73
2026-02-05 02:14:13.135289,0,77.59
2026-02-05 02:14:13.135289,1,9.53
2026-02-05 02:14:13.217051,0,76.51
2026-02-05 02:14:13.217051,1,9.53
2026-02-05 02:14:13.297439,0,76.32
2026-02-05 02:14:13.297439,1,9.63
2026-02-05 02:14:13.377479,0,76.32
2026-02-05 02:14:13.377479,1,9.43
2026-02-05 02:14:13.457427,0,76.22
2026-02-05 02:14:13.457427,1,9.53
2026-02-05 02:14:13.537673,0,76.32
2026-02-05 02:14:13.537673,1,9.82
2026-02-05 02:14:13.613667,0,76.02
2026-02-05 02:14:13.613667,1,10.02
2026-02-05 02:14:13.691701,0,76.11
2026-02-05 02:14:13.691701,1,10.02
2026-02-05 02:14:13.769842,0,76.12
2026-02-05 02:14:13.769842,1,17.00
2026-02-05 02:14:13.855924,0,76.15
2026-02-05 02:14:13.855924,1,10.02
2026-02-05 02:14:13.934111,0,76.12
2026-02-05 02:14:13.934111,1,9.43
2026-02-05 02:14:14.012922,0,76.25
2026-02-05 02:14:14.012922,1,9.63
2026-02-05 02:14:14.091274,0,76.02
2026-02-05 02:14:14.091274,1,9.82
2026-02-05 02:14:14.171789,0,76.02
2026-02-05 02:14:14.171789,1,9.33
2026-02-05 02:14:14.250101,0,76.12
2026-02-05 02:14:14.250101,1,10.02
2026-02-05 02:14:14.328829,0,76.22
2026-02-05 02:14:14.328829,1,9.73
2026-02-05 02:14:14.407341,0,76.12
2026-02-05 02:14:14.407341,1,9.63
2026-02-05 02:14:14.485538,0,76.02
2026-02-05 02:14:14.485538,1,10.32
2026-02-05 02:14:14.565004,0,76.12
2026-02-05 02:14:14.565004,1,9.63
2026-02-05 02:14:14.642127,0,76.12
2026-02-05 02:14:14.642127,1,9.92
2026-02-05 02:14:14.720082,0,76.25
2026-02-05 02:14:14.720082,1,10.32
2026-02-05 02:14:14.800199,0,76.12
2026-02-05 02:14:14.800199,1,11.59
2026-02-05 02:14:14.875414,0,77.10
2026-02-05 02:14:14.875414,1,9.43
2026-02-05 02:14:14.953765,0,77.20
2026-02-05 02:14:14.953765,1,9.33
2026-02-05 02:14:15.032284,0,150.15
2026-02-05 02:14:15.032284,1,9.42
2026-02-05 02:14:15.111333,0,168.86
2026-02-05 02:14:15.111333,1,9.81
2026-02-05 02:14:15.191183,0,169.32
2026-02-05 02:14:15.191183,1,10.40
2026-02-05 02:14:15.268764,0,169.32
2026-02-05 02:14:15.268764,1,9.71
2026-02-05 02:14:15.346660,0,169.99
2026-02-05 02:14:15.346660,1,9.61
2026-02-05 02:14:15.424503,0,170.03
2026-02-05 02:14:15.424503,1,9.41
2026-02-05 02:14:15.502878,0,170.16
2026-02-05 02:14:15.502878,1,9.51
2026-02-05 02:14:15.582122,0,170.20
2026-02-05 02:14:15.582122,1,9.71
2026-02-05 02:14:15.661630,0,170.13
2026-02-05 02:14:15.661630,1,10.01
2026-02-05 02:14:15.741310,0,170.00
2026-02-05 02:14:15.741310,1,9.81
2026-02-05 02:14:15.821668,0,170.10
2026-02-05 02:14:15.821668,1,10.40
2026-02-05 02:14:15.901752,0,169.74
2026-02-05 02:14:15.901752,1,10.20
2026-02-05 02:14:15.981692,0,151.43
2026-02-05 02:14:15.981692,1,9.81
2026-02-05 02:14:16.062947,0,170.49
2026-02-05 02:14:16.062947,1,10.59
2026-02-05 02:14:16.143993,0,170.49
2026-02-05 02:14:16.143993,1,9.81
2026-02-05 02:14:16.222339,0,170.39
2026-02-05 02:14:16.222339,1,9.90
2026-02-05 02:14:16.302572,0,170.09
2026-02-05 02:14:16.302572,1,10.20
2026-02-05 02:14:16.382569,0,170.51
2026-02-05 02:14:16.382569,1,9.61
2026-02-05 02:14:16.462904,0,170.46
2026-02-05 02:14:16.462904,1,9.32
2026-02-05 02:14:16.543285,0,170.49
2026-02-05 02:14:16.543285,1,10.10
2026-02-05 02:14:16.623106,0,170.46
2026-02-05 02:14:16.623106,1,10.00
2026-02-05 02:14:16.703041,0,170.98
2026-02-05 02:14:16.703041,1,10.40
2026-02-05 02:14:16.783217,0,170.69
2026-02-05 02:14:16.783217,1,9.71
2026-02-05 02:14:16.863339,0,170.52
2026-02-05 02:14:16.863339,1,9.71
2026-02-05 02:14:16.943752,0,170.59
2026-02-05 02:14:16.943752,1,21.40
2026-02-05 02:14:17.031677,0,170.49
2026-02-05 02:14:17.031677,1,9.52
2026-02-05 02:14:17.111034,0,170.39
2026-02-05 02:14:17.111034,1,10.10
2026-02-05 02:14:17.188935,0,170.66
2026-02-05 02:14:17.188935,1,10.30
2026-02-05 02:14:17.266621,0,170.39
2026-02-05 02:14:17.266621,1,9.41
2026-02-05 02:14:17.344216,0,170.69
2026-02-05 02:14:17.344216,1,9.71
2026-02-05 02:14:17.419362,0,170.78
2026-02-05 02:14:17.419362,1,9.81
2026-02-05 02:14:17.497103,0,170.78
2026-02-05 02:14:17.497103,1,10.20
2026-02-05 02:14:17.576218,0,170.59
2026-02-05 02:14:17.576218,1,9.31
2026-02-05 02:14:17.654632,0,170.95
2026-02-05 02:14:17.654632,1,9.02
2026-02-05 02:14:17.733239,0,170.69
2026-02-05 02:14:17.733239,1,10.00
2026-02-05 02:14:17.810857,0,171.08
2026-02-05 02:14:17.810857,1,9.31
2026-02-05 02:14:17.889998,0,170.67
2026-02-05 02:14:17.889998,1,10.49
2026-02-05 02:14:17.967994,0,171.27
2026-02-05 02:14:17.967994,1,11.58
2026-02-05 02:14:18.045648,0,170.78
2026-02-05 02:14:18.045648,1,9.61
2026-02-05 02:14:18.126314,0,170.69
2026-02-05 02:14:18.126314,1,9.91
2026-02-05 02:14:18.205876,0,170.85
2026-02-05 02:14:18.205876,1,9.41
2026-02-05 02:14:18.286229,0,171.57
2026-02-05 02:14:18.286229,1,10.79
2026-02-05 02:14:18.367054,0,170.98
2026-02-05 02:14:18.367054,1,10.30
2026-02-05 02:14:18.445572,0,170.88
2026-02-05 02:14:18.445572,1,9.41
2026-02-05 02:14:18.526901,0,170.95
2026-02-05 02:14:18.526901,1,11.08
2026-02-05 02:14:18.607750,0,171.27
2026-02-05 02:14:18.607750,1,9.31
2026-02-05 02:14:18.687379,0,171.47
2026-02-05 02:14:18.687379,1,10.69
2026-02-05 02:14:18.767926,0,171.15
2026-02-05 02:14:18.767926,1,9.32
2026-02-05 02:14:18.847715,0,171.18
2026-02-05 02:14:18.847715,1,9.41
2026-02-05 02:14:18.927665,0,170.59
2026-02-05 02:14:18.927665,1,9.90
2026-02-05 02:14:19.008322,0,170.78
2026-02-05 02:14:19.008322,1,9.71
2026-02-05 02:14:19.088180,0,171.57
2026-02-05 02:14:19.088180,1,10.59
2026-02-05 02:14:19.168738,0,171.08
2026-02-05 02:14:19.168738,1,9.61
2026-02-05 02:14:19.248768,0,171.37
2026-02-05 02:14:19.248768,1,9.51
2026-02-05 02:14:19.329140,0,171.40
2026-02-05 02:14:19.329140,1,9.81
2026-02-05 02:14:19.410170,0,170.56
2026-02-05 02:14:19.410170,1,9.61
2026-02-05 02:14:19.489343,0,170.78
2026-02-05 02:14:19.489343,1,10.40
2026-02-05 02:14:19.570582,0,171.08
2026-02-05 02:14:19.570582,1,9.71
2026-02-05 02:14:19.650108,0,171.18
2026-02-05 02:14:19.650108,1,9.31
2026-02-05 02:14:19.729423,0,171.24
2026-02-05 02:14:19.729423,1,9.51
2026-02-05 02:14:19.809626,0,171.47
2026-02-05 02:14:19.809626,1,9.81
2026-02-05 02:14:19.889660,0,87.96
2026-02-05 02:14:19.889660,1,10.71
2026-02-05 02:14:19.970216,0,77.88
2026-02-05 02:14:19.970216,1,12.68
2026-02-05 02:14:20.050199,0,77.58
2026-02-05 02:14:20.050199,1,9.73
2026-02-05 02:14:20.130125,0,77.59
2026-02-05 02:14:20.130125,1,10.02
2026-02-05 02:14:20.210211,0,77.59
2026-02-05 02:14:20.210211,1,10.02
2026-02-05 02:14:20.290638,0,77.51
2026-02-05 02:14:20.290638,1,10.32
2026-02-05 02:14:20.371244,0,77.39
2026-02-05 02:14:20.371244,1,10.42
2026-02-05 02:14:20.450981,0,77.39
2026-02-05 02:14:20.450981,1,9.63
2026-02-05 02:14:20.530779,0,77.39
2026-02-05 02:14:20.530779,1,11.30
2026-02-05 02:14:20.611859,0,77.39
2026-02-05 02:14:20.611859,1,9.92
2026-02-05 02:14:20.691292,0,77.39
2026-02-05 02:14:20.691292,1,10.42
2026-02-05 02:14:20.771666,0,77.30
2026-02-05 02:14:20.771666,1,10.22
2026-02-05 02:14:20.851859,0,77.39
2026-02-05 02:14:20.851859,1,9.63
2026-02-05 02:14:20.932313,0,77.20
2026-02-05 02:14:20.932313,1,9.92
2026-02-05 02:14:21.012181,0,77.33
2026-02-05 02:14:21.012181,1,9.92
2026-02-05 02:14:21.092236,0,77.20
2026-02-05 02:14:21.092236,1,10.22
2026-02-05 02:14:21.172433,0,77.19
2026-02-05 02:14:21.172433,1,9.33
2026-02-05 02:14:21.252681,0,77.10
2026-02-05 02:14:21.252681,1,9.92
2026-02-05 02:14:21.332647,0,77.20
2026-02-05 02:14:21.332647,1,10.12
2026-02-05 02:14:21.412677,0,77.20
2026-02-05 02:14:21.412677,1,9.92
2026-02-05 02:14:21.492916,0,77.30
2026-02-05 02:14:21.492916,1,10.51
2026-02-05 02:14:21.573173,0,77.28
2026-02-05 02:14:21.573173,1,10.02
2026-02-05 02:14:21.651625,0,77.20
2026-02-05 02:14:21.651625,1,9.92
2026-02-05 02:14:21.733345,0,77.19
2026-02-05 02:14:21.733345,1,9.82
2026-02-05 02:14:21.813830,0,77.49
2026-02-05 02:14:21.813830,1,10.02
2026-02-05 02:14:21.893789,0,77.38
2026-02-05 02:14:21.893789,1,10.71
2026-02-05 02:14:21.973826,0,77.33
2026-02-05 02:14:21.973826,1,10.81
2026-02-05 02:14:22.054663,0,77.30
2026-02-05 02:14:22.054663,1,9.92
2026-02-05 02:14:22.134121,0,77.43
2026-02-05 02:14:22.134121,1,9.63
2026-02-05 02:14:22.215205,0,77.39
2026-02-05 02:14:22.215205,1,9.82
2026-02-05 02:14:22.295212,0,77.30
2026-02-05 02:14:22.295212,1,10.02
2026-02-05 02:14:22.374887,0,77.30
2026-02-05 02:14:22.374887,1,10.02
2026-02-05 02:14:22.455054,0,77.39
2026-02-05 02:14:22.455054,1,9.73
2026-02-05 02:14:22.535308,0,77.39
2026-02-05 02:14:22.535308,1,10.51
2026-02-05 02:14:22.615475,0,77.39
2026-02-05 02:14:22.615475,1,9.82
2026-02-05 02:14:22.695777,0,77.39
2026-02-05 02:14:22.695777,1,10.12
2026-02-05 02:14:22.775753,0,77.20
2026-02-05 02:14:22.775753,1,9.33
2026-02-05 02:14:22.855641,0,77.23
2026-02-05 02:14:22.855641,1,9.53
2026-02-05 02:14:22.935794,0,77.20
2026-02-05 02:14:22.935794,1,9.92
2026-02-05 02:14:23.016385,0,77.30
2026-02-05 02:14:23.016385,1,9.63
2026-02-05 02:14:23.096628,0,77.30
2026-02-05 02:14:23.096628,1,10.22
2026-02-05 02:14:23.176878,0,77.20
2026-02-05 02:14:23.176878,1,9.33
2026-02-05 02:14:23.256634,0,77.10
2026-02-05 02:14:23.256634,1,9.53
2026-02-05 02:14:23.336555,0,77.33
2026-02-05 02:14:23.336555,1,9.63
2026-02-05 02:14:23.417636,0,77.28
2026-02-05 02:14:23.417636,1,9.43
2026-02-05 02:14:23.497016,0,78.28
2026-02-05 02:14:23.497016,1,10.12
2026-02-05 02:14:23.577414,0,78.31
2026-02-05 02:14:23.577414,1,9.33
2026-02-05 02:14:23.657566,0,77.49
2026-02-05 02:14:23.657566,1,9.43
2026-02-05 02:14:23.737637,0,77.30
2026-02-05 02:14:23.737637,1,9.73
2026-02-05 02:14:23.817579,0,77.39
2026-02-05 02:14:23.817579,1,9.33
2026-02-05 02:14:23.897763,0,77.30
2026-02-05 02:14:23.897763,1,10.71
2026-02-05 02:14:23.977956,0,77.30
2026-02-05 02:14:23.977956,1,11.79
2026-02-05 02:14:24.058157,0,77.30
2026-02-05 02:14:24.058157,1,9.82
2026-02-05 02:14:24.138800,0,77.30
2026-02-05 02:14:24.138800,1,11.99
2026-02-05 02:14:24.218290,0,77.30
2026-02-05 02:14:24.218290,1,9.73
2026-02-05 02:14:24.298492,0,77.49
2026-02-05 02:14:24.298492,1,10.61
2026-02-05 02:14:24.379805,0,77.49
2026-02-05 02:14:24.379805,1,9.23
2026-02-05 02:14:24.459311,0,77.48
2026-02-05 02:14:24.459311,1,9.72
2026-02-05 02:14:24.539140,0,77.39
2026-02-05 02:14:24.539140,1,10.81
2026-02-05 02:14:24.619861,0,77.39
